Province,City,Area Name,Can do delivery
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-BUENAVISTA,POBLACION 7,1
AGUSAN-DEL-NORTE,REMEDIOS-T.-ROMUALDEZ,TAGBONGABONG,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-CARMEN,ROJALES,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,BUHANGIN POB. (BGY. 19),1
AGUSAN-DEL-NORTE,CABADBARAN-CITY,BAYABAS,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,BANZA,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-CARMEN,POBLACION (CARMEN),1
AGUSAN-DEL-NORTE,CABADBARAN-CITY,POBLACION 10,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-BUENAVISTA,POBLACION 2,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,SIKATUNA POB. (BGY. 10),1
AGUSAN-DEL-NORTE,JABONGA,BANGONAY,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,CAMAYAHAN,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,SILONGAN POB. (BGY. 5),1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-BUENAVISTA,SIMBALAN,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-CARMEN,TAGCATONG,1
AGUSAN-DEL-NORTE,TUBAY,TAGPANGAHOY,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,BAAN RIVERSIDE POB. (BGY. 20),1
AGUSAN-DEL-NORTE,BUTUAN-CITY,CABCABON,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,BILAY,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,BUGABUS,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,BAOBAOAN,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-MAGALLANES,SANTO NINO,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,BASAG,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-BUENAVISTA,TALO-AO,1
AGUSAN-DEL-NORTE,JABONGA,SAN PABLO,1
AGUSAN-DEL-NORTE,NASIPIT,BARANGAY 4 (POB.),1
AGUSAN-DEL-NORTE,BUTUAN-CITY,PANGABUGAN,1
AGUSAN-DEL-NORTE,LAS-NIEVES,POBLACION,1
AGUSAN-DEL-NORTE,JABONGA,POBLACION (JABONGA),1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-BUENAVISTA,POBLACION 1,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-BUENAVISTA,POBLACION 10,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-BUENAVISTA,POBLACION 3,1
AGUSAN-DEL-NORTE,NASIPIT,ACLAN,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-CARMEN,MANOLIGAO,1
AGUSAN-DEL-NORTE,CABADBARAN-CITY,POBLACION 1,1
AGUSAN-DEL-NORTE,REMEDIOS-T.-ROMUALDEZ,POBLACION II,1
AGUSAN-DEL-NORTE,JABONGA,SAN JOSE,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,BIT-OS,1
AGUSAN-DEL-NORTE,LAS-NIEVES,BONIFACIO,1
AGUSAN-DEL-NORTE,CABADBARAN-CITY,CALAMBA,1
AGUSAN-DEL-NORTE,NASIPIT,BARANGAY 3 (POB.),1
AGUSAN-DEL-NORTE,LAS-NIEVES,IBUAN,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,ANTONGALON,1
AGUSAN-DEL-NORTE,LAS-NIEVES,ROSARIO,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,SALVACION,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-SANTIAGO,POBLACION II,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,BUGSUKAN,1
AGUSAN-DEL-NORTE,LAS-NIEVES,TINUCORAN,1
AGUSAN-DEL-NORTE,LAS-NIEVES,SAN ISIDRO,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-CARMEN,CAHAYAGAN,1
AGUSAN-DEL-NORTE,REMEDIOS-T.-ROMUALDEZ,PANAYTAYON,1
AGUSAN-DEL-NORTE,JABONGA,SAN VICENTE,1
AGUSAN-DEL-NORTE,JABONGA,SANTO NINO,1
AGUSAN-DEL-NORTE,KITCHARAO,JALIOBONG,1
AGUSAN-DEL-NORTE,KITCHARAO,POBLACION,1
AGUSAN-DEL-NORTE,LAS-NIEVES,LINGAYAO,1
AGUSAN-DEL-NORTE,LAS-NIEVES,PINANA-AN,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-BUENAVISTA,MALAPONG,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-BUENAVISTA,POBLACION 8,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-BUENAVISTA,POBLACION 9,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-BUENAVISTA,SANGAY,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,AGUSAN PEQUENO,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,AMBAGO,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,BONBON,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,GOLDEN RIBBON POB. (BGY. 2),1
AGUSAN-DEL-NORTE,BUTUAN-CITY,HUMABON POB. (BGY. 11),1
AGUSAN-DEL-NORTE,BUTUAN-CITY,KINAMLUTAN,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,NEW SOCIETY VILLAGE POB. (BGY. 26),1
AGUSAN-DEL-NORTE,BUTUAN-CITY,ONG YIU POB. (BGY. 16),1
AGUSAN-DEL-NORTE,BUTUAN-CITY,PAGATPATAN,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-SANTIAGO,CURVA,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-SANTIAGO,JAGUPIT,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,PINAMANCULAN,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,JOSE RIZAL POB. (BGY. 25),1
AGUSAN-DEL-NORTE,LAS-NIEVES,DURIAN,1
AGUSAN-DEL-NORTE,KITCHARAO,HINIMBANGAN,1
AGUSAN-DEL-NORTE,JABONGA,LIBAS,1
AGUSAN-DEL-NORTE,LAS-NIEVES,MALICATO,1
AGUSAN-DEL-NORTE,TUBAY,VICTORY,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,MASAO,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,DIEGO SILANG POB. (BGY. 6),1
AGUSAN-DEL-NORTE,JABONGA,MAGDAGOOC,1
AGUSAN-DEL-NORTE,TUBAY,TAGMAMARKAY,1
AGUSAN-DEL-NORTE,NASIPIT,ATA-ATAHON,1
AGUSAN-DEL-NORTE,NASIPIT,KINABJANGAN,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,MAGUINDA,1
AGUSAN-DEL-NORTE,AGUSAN-DEL-NORTE-SANTIAGO,ESTANISLAO MORGADO,1
AGUSAN-DEL-NORTE,TUBAY,DONA ROSARIO,1
AGUSAN-DEL-NORTE,LAS-NIEVES,BALUNGAGAN,1
AGUSAN-DEL-NORTE,LAS-NIEVES,KATIPUNAN,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,ANTICALA,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,MAUG,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,PIGDAULAN,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,SUMILIHON,1
AGUSAN-DEL-NORTE,BUTUAN-CITY,VILLA KANANGA,1
AGUSAN-DEL-SUR,TRENTO,BASA,1
AGUSAN-DEL-SUR,PROSPERIDAD,PATIN-AY,1
AGUSAN-DEL-SUR,SANTA-JOSEFA,PATROCINIO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,PANAGANGAN,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,PANAYTAY,1
AGUSAN-DEL-SUR,TRENTO,PANGYAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,ALEGRIA,1
AGUSAN-DEL-SUR,SIBAGAT,AFGA,1
AGUSAN-DEL-SUR,BUNAWAN,NUEVA ERA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LORETO,NUEVA GRACIA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,NUEVO TRABAJO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,ORMACA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,ORO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,OSMENA,1
AGUSAN-DEL-SUR,SIBAGAT,PADIAY,1
AGUSAN-DEL-SUR,BUNAWAN,POBLACION,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,POBLACION,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ROSARIO,POBLACION,1
AGUSAN-DEL-SUR,SIBAGAT,POBLACION,1
AGUSAN-DEL-SUR,TRENTO,POBLACION,1
AGUSAN-DEL-SUR,VERUELA,POBLACION,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,PIGLAWIGAN,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,PINAGALAAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,PISA-AN,1
AGUSAN-DEL-SUR,PROSPERIDAD,SAN ROQUE,1
AGUSAN-DEL-SUR,TRENTO,SAN ROQUE,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,TAGABASE,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,TAGAPUA,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,TAGLIBAS,1
AGUSAN-DEL-SUR,BUNAWAN,SAN TEODORO,1
AGUSAN-DEL-SUR,VERUELA,SINOBONG,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,SAN TORIBIO,1
AGUSAN-DEL-SUR,PROSPERIDAD,SAN VICENTE,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LORETO,SANTO NINO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ROSARIO,SANTA CRUZ,1
AGUSAN-DEL-SUR,VERUELA,SANTA CRUZ,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,SAN PATRICIO,1
AGUSAN-DEL-SUR,VERUELA,SAWAGAN,1
AGUSAN-DEL-SUR,SANTA-JOSEFA,SAYON,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,SEGUNDA,1
AGUSAN-DEL-SUR,VERUELA,SANTA EMELIA,1
AGUSAN-DEL-SUR,SANTA-JOSEFA,SANTA ISABEL,1
AGUSAN-DEL-SUR,SIBAGAT,SANTA MARIA,1
AGUSAN-DEL-SUR,TRENTO,SANTA MARIA,1
AGUSAN-DEL-SUR,SANTA-JOSEFA,AURORA,1
AGUSAN-DEL-SUR,PROSPERIDAD,AWA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,BARANGAY 2 (POB.),1
AGUSAN-DEL-SUR,PROSPERIDAD,AZPETIA,1
AGUSAN-DEL-SUR,VERUELA,BACAY II,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,BARANGAY 3 (POB.),1
AGUSAN-DEL-SUR,SIBAGAT,ANAHAWAN,1
AGUSAN-DEL-SUR,SANTA-JOSEFA,ANGAS,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,ANGELES,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,ANISLAGAN,1
AGUSAN-DEL-SUR,SIBAGAT,BANAGBANAG,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,BENTAHON,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,BUCAC,1
AGUSAN-DEL-SUR,TALACOGON,BUENAGRACIA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ROSARIO,CABAWAN,1
AGUSAN-DEL-SUR,VERUELA,BINONGAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LORETO,BINUCAYAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,BITAN-AGAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,BUNAGUIT,1
AGUSAN-DEL-SUR,BUNAWAN,BUNAWAN BROOK,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ROSARIO,BAYUGAN 3,1
AGUSAN-DEL-SUR,PROSPERIDAD,SALIMBOGAON,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,SALVACION,1
AGUSAN-DEL-SUR,PROSPERIDAD,SALVACION,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,SAN AGUSTIN,1
AGUSAN-DEL-SUR,BUNAWAN,SAN MARCOS,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LORETO,SAN MARIANO,1
AGUSAN-DEL-SUR,TALACOGON,SAN AGUSTIN (POB.),1
AGUSAN-DEL-SUR,BUNAWAN,SAN ANDRES,1
AGUSAN-DEL-SUR,VERUELA,SAN GABRIEL,1
AGUSAN-DEL-SUR,TRENTO,SAN IGNACIO,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,SAN ISIDRO,1
AGUSAN-DEL-SUR,TRENTO,SAN ISIDRO,1
AGUSAN-DEL-SUR,TALACOGON,SAN ISIDRO (POB.),1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,SABANG ADGAWAN,1
AGUSAN-DEL-SUR,TALACOGON,SABANG GIBUNG,1
AGUSAN-DEL-SUR,PROSPERIDAD,SAN JOAQUIN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LORETO,SABUD,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,SAGMONE,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,SAGUMA,1
AGUSAN-DEL-SUR,SANTA-JOSEFA,SAN JOSE,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,VALENTINA,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,VERDU,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,SAN VICENTE,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,BALUBO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,VILLA PAZ,1
AGUSAN-DEL-SUR,SIBAGAT,VILLANGIT,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,TANDANG SORA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LORETO,WALOE,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,WAWA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,SANTA FE,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,SANTA INES,1
AGUSAN-DEL-SUR,SANTA-JOSEFA,TAPAZ,1
AGUSAN-DEL-SUR,TALACOGON,ZAMORA,1
AGUSAN-DEL-SUR,TALACOGON,ZILLOVIA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,LANGAG,1
AGUSAN-DEL-SUR,PROSPERIDAD,MABUHAY,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,MABUHAY,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,MAASIN,1
AGUSAN-DEL-SUR,PROSPERIDAD,LA CARIDAD,1
AGUSAN-DEL-SUR,VERUELA,LA FORTUNA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,KARAUS,1
AGUSAN-DEL-SUR,VERUELA,KATIPUNAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,LABAO,1
AGUSAN-DEL-SUR,TALACOGON,LABNIG,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LORETO,KAUSWAGAN,1
AGUSAN-DEL-SUR,PROSPERIDAD,LUCENA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,MAHAGCOT,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,MAHAGSAY,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,MAHAYAG,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,MILAGROS,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,NOLI,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,NEW SALEM,1
AGUSAN-DEL-SUR,SIBAGAT,NEW TUBIGON,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,NEW VISAYAS,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ROSARIO,MARFIL,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,MT. CARMEL,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,MT. OLIVE,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,MURITULA,1
AGUSAN-DEL-SUR,BUNAWAN,MAMBALILI,1
AGUSAN-DEL-SUR,VERUELA,MAGSAYSAY,1
AGUSAN-DEL-SUR,TRENTO,MANAT,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,COMOTA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,DONA MAXIMA,1
AGUSAN-DEL-SUR,TRENTO,CUEVAS,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,CULI,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,HAWILIAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,EBRO,1
AGUSAN-DEL-SUR,SIBAGAT,EL RIO,1
AGUSAN-DEL-SUR,VERUELA,DEL MONTE,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,GETSEMANE,1
AGUSAN-DEL-SUR,SIBAGAT,DEL ROSARIO,1
AGUSAN-DEL-SUR,TRENTO,CEBOLIN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,GUIBONON,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,DAS-AGAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LORETO,SAN ISIDRO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,TAGANAHAW,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,POBLACION,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,OSMENA SR.,1
AGUSAN-DEL-SUR,TALACOGON,DEL MONTE,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,RIZAL,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,MAHAYAHAY,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,MARCELINA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ROSARIO,LIBUAC,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,SALUG,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,MAGKIANGKANG,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,DON PEDRO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,DONA FLAVIA,1
AGUSAN-DEL-SUR,TRENTO,KAPATUNGAN,1
AGUSAN-DEL-SUR,PROSPERIDAD,LA PURISIMA,1
AGUSAN-DEL-SUR,PROSPERIDAD,LA UNION,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,KATIPUNAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,NEW GINGOOG,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,MT. ARARAT,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,SANTO NIÑO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,MALIWANAG,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,CECILIA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,MATE,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,BERSEBA,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,MAYGATASAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,COALICION,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LORETO,SANTO NIÑO,1
AGUSAN-DEL-SUR,VERUELA,SAMPAGUITA,1
AGUSAN-DEL-SUR,TALACOGON,MAHARLIKA,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,TAGUBAY,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,SAN ISIDRO,1
AGUSAN-DEL-SUR,VERUELA,SISIMON,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,LAPINIGAN,1
AGUSAN-DEL-SUR,VERUELA,LIMOT,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,KALABUAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,SANTA ANA,1
AGUSAN-DEL-SUR,PROSPERIDAD,LIBERTAD,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,SAN JUAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LORETO,SANTO TOMAS,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,LADGADAN,1
AGUSAN-DEL-SUR,SIBAGAT,KIOYA,1
AGUSAN-DEL-SUR,TRENTO,PULANG-LUPA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,BARANGAY 5 (POB.),1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,BAKINGKING,1
AGUSAN-DEL-SUR,TALACOGON,MARBON,1
AGUSAN-DEL-SUR,TRENTO,NEW VISAYAS,1
AGUSAN-DEL-SUR,VERUELA,MASAYAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LORETO,POBLACION,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,BARANGAY 1 (POB.),1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,POBLACION,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,HALAPITAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,DUANGAN,1
AGUSAN-DEL-SUR,TALACOGON,CULI,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,CEBULAN,1
AGUSAN-DEL-SUR,PROSPERIDAD,MAPAGA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,DIMASALANG,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,LUCAC,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,SAN ISIDRO,1
AGUSAN-DEL-SUR,BUNAWAN,IMELDA,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,GAMAO,1
AGUSAN-DEL-SUR,SIBAGAT,MAGSAYSAY,1
AGUSAN-DEL-SUR,PROSPERIDAD,NEW MAUG,1
AGUSAN-DEL-SUR,VERUELA,DON MATEO,1
AGUSAN-DEL-SUR,BUNAWAN,CONSUELO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LORETO,KATIPUNAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,CROSSING LUNA,1
AGUSAN-DEL-SUR,SIBAGAT,ILIHAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ROSARIO,MALIGAYA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,BINICALAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,MAC-ARTHUR,1
AGUSAN-DEL-SUR,TRENTO,SALVACION,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,KINAMAYBAY,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,VALENTINA,1
AGUSAN-DEL-SUR,TALACOGON,DESAMPARADOS,1
AGUSAN-DEL-SUR,VERUELA,ANITAP,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,SAN ISIDRO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,SANTA RITA,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,SANTA TERESITA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,PASTA,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,SAGUNTO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,TAHINA,1
AGUSAN-DEL-SUR,PROSPERIDAD,SANTA IRENE,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,SANTO NINO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,LANGASIAN,1
AGUSAN-DEL-SUR,BAYUGAN-CITY,POBLACION,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ROSARIO,CABANTAO,1
AGUSAN-DEL-SUR,SIBAGAT,SINAI,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,SINAKUNGAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LORETO,SAN VICENTE,1
AGUSAN-DEL-SUR,SIBAGAT,PEREZ,1
AGUSAN-DEL-SUR,SIBAGAT,SANTA CRUZ,1
AGUSAN-DEL-SUR,PROSPERIDAD,SAN PEDRO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,AGSABU,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,AGUINALDO,1
AGUSAN-DEL-SUR,SANTA-JOSEFA,POBLACION,1
AGUSAN-DEL-SUR,TALACOGON,BATUCAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,WEGGUAM,1
AGUSAN-DEL-SUR,VERUELA,CAIGANGAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-FRANCISCO,CAIMPUGAN,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,REMEDIOS,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-SAN-LUIS,BAYLO,1
AGUSAN-DEL-SUR,PROSPERIDAD,LAS NAVAS,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,CUBO,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,KASAPA II,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ROSARIO,TAGBAYAGAN,1
AGUSAN-DEL-SUR,PROSPERIDAD,SAN JOSE,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-ESPERANZA,CATMONON,1
AGUSAN-DEL-SUR,AGUSAN-DEL-SUR-LA-PAZ,BATAAN,1
AGUSAN-DEL-SUR,PROSPERIDAD,SAN RAFAEL,1
